MapperAnnotationBuilder.java,org.apache.ibatis.builder.annotation.MapperAnnotationBuilder,org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveIncrementsMutator,buildSqlSourceFromStrings,403,TIMED_OUT,none
MapperProxy.java,org.apache.ibatis.binding.MapperProxy,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,isDefaultMethod,80,NO_COVERAGE,none
MapperProxy.java,org.apache.ibatis.binding.MapperProxy,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,isDefaultMethod,80,NO_COVERAGE,none
MapperProxy.java,org.apache.ibatis.binding.MapperProxy,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,isDefaultMethod,80,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,getResult,88,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,getResult,88,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getResult,90,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,86,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,88,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,88,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,88,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,88,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,90,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,getResult,90,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,getResult,90,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getResult,91,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getResult,93,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,getResult,73,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,getResult,73,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getResult,75,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,71,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,73,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,73,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,73,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,73,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,75,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,getResult,75,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,getResult,75,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getResult,76,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getResult,78,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,getResult,58,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,getResult,58,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getResult,60,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,56,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,58,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,58,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,58,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,58,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,getResult,60,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,getResult,60,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,getResult,60,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getResult,61,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getResult,63,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,setConfiguration,29,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,setParameter,36,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,setParameter,41,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,setParameter,41,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,setParameter,47,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,setParameter,47,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,setParameter,34,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,setParameter,35,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,41,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,41,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,41,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,41,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,41,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,41,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,41,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,41,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,47,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,47,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,47,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,47,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,47,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,47,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,47,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,setParameter,47,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,setParameter,34,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,setParameter,35,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,setParameter,34,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,setParameter,35,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,setParameter,39,NO_COVERAGE,none
BaseTypeHandler.java,org.apache.ibatis.type.BaseTypeHandler,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,setParameter,45,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,<init>,43,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,<init>,44,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,41,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,42,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,43,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,44,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,45,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,46,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,47,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,createProxy,52,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,createProxy,51,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,createProxy,53,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,createProxy,55,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,createProxy,54,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,intercept,82,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,intercept,91,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator,intercept,93,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,intercept,71,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,intercept,77,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,intercept,72,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,intercept,63,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,intercept,65,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,intercept,71,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,intercept,77,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,intercept,77,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,intercept,78,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,intercept,78,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,intercept,81,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,intercept,83,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,60,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,63,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,65,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,66,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,68,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,71,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,72,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,77,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,77,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,78,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,81,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,82,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,83,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,84,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,91,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,intercept,93,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,intercept,63,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,intercept,65,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,intercept,77,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,intercept,78,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,intercept,78,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,intercept,81,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,intercept,83,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,intercept,63,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,intercept,65,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,intercept,77,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,intercept,78,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,intercept,78,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,intercept,81,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,intercept,83,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,intercept,71,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,intercept,77,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,intercept,71,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,intercept,77,NO_COVERAGE,none
CglibProxyFactory.java,org.apache.ibatis.executor.loader.cglib.CglibProxyFactory$EnhancedResultObjectProxyImpl,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,intercept,72,NO_COVERAGE,none
